MEDIDAS	AEROPUERTO_BASE	AEROPUERTO_ESCALA	MOVIMIENTO_AERONAVE	SERVICIO_AEREO	TIME_PERIOD	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M07	60045	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M08	70035	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M09	53048	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M10	52123	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M11	48438	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL	2020-M12	48919	P	
PASAJEROS	ES70	ES704	_T	COMMERCIAL_O	2020-M08	2	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M01	5	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M02	290	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M03	85	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M05	1	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M06	2	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M08	39	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M09	1	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M11	73	P	
PASAJEROS	ES70	ES704	_T	NON_SCHEDULED	2020-M12	42	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M01	67522	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M02	68219	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M03	33755	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M04	2343	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M05	5444	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M06	27040	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M07	60045	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M08	69994	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M09	53047	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M10	52123	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M11	48365	P	
PASAJEROS	ES70	ES704	_T	SCHEDULED	2020-M12	48877	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M01	211311	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M02	209919	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M03	101691	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M04	7801	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M05	17884	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M06	75264	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M07	165261	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M08	174223	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M09	129855	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M10	150149	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M11	145188	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL	2020-M12	142566	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL_O	2020-M01	25	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL_O	2020-M02	365	P	
PASAJEROS	ES70	ES705	_T	COMMERCIAL_O	2020-M03	18	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M01	10	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M02	210	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M03	9	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M04	9	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M05	6	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M06	63	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M07	29	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M08	19	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M09	18	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M10	27	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M11	828	P	
PASAJEROS	ES70	ES705	_T	NON_SCHEDULED	2020-M12	242	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M01	211276	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M02	209344	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M03	101664	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M04	7792	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M05	17878	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M06	75201	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M07	165232	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M08	174204	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M09	129837	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M10	150122	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M11	144360	P	
PASAJEROS	ES70	ES705	_T	SCHEDULED	2020-M12	142324	P	
PASAJEROS	ES70	ES705_O	_T	COMMERCIAL	2020-M06	8	P	
PASAJEROS	ES70	ES705_O	_T	COMMERCIAL	2020-M07	1	P	
PASAJEROS	ES70	ES705_O	_T	COMMERCIAL	2020-M10	3	P	
PASAJEROS	ES70	ES705_O	_T	COMMERCIAL	2020-M12	3	P	
PASAJEROS	ES70	ES705_O	_T	NON_SCHEDULED	2020-M06	8	P	
PASAJEROS	ES70	ES705_O	_T	NON_SCHEDULED	2020-M07	1	P	
PASAJEROS	ES70	ES705_O	_T	NON_SCHEDULED	2020-M10	3	P	
PASAJEROS	ES70	ES705_O	_T	NON_SCHEDULED	2020-M12	3	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M01	5050	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M02	4846	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M03	2504	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M06	1580	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M07	7486	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M08	10102	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M09	6947	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M10	5835	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M11	5160	P	
PASAJEROS	ES70	ES706	_T	COMMERCIAL	2020-M12	4890	P	
PASAJEROS	ES70	ES706	_T	NON_SCHEDULED	2020-M01	1	P	
PASAJEROS	ES70	ES706	_T	NON_SCHEDULED	2020-M09	1	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M01	5049	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M02	4846	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M03	2504	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M06	1580	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M07	7486	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M08	10102	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M09	6946	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M10	5835	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M11	5160	P	
PASAJEROS	ES70	ES706	_T	SCHEDULED	2020-M12	4890	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M01	69683	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M02	68545	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M03	32962	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M04	2182	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M05	5025	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M06	25605	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M07	58782	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M08	65729	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M09	48619	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M10	50706	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M11	47080	P	
PASAJEROS	ES70	ES707	_T	COMMERCIAL	2020-M12	42640	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M01	2	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M02	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M03	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M04	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M06	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M07	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M08	12	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M09	3	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M10	2	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M11	1	P	
PASAJEROS	ES70	ES707	_T	NON_SCHEDULED	2020-M12	1	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M01	69681	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M02	68544	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M03	32961	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M04	2181	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M05	5025	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M06	25604	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M07	58781	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M08	65717	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M09	48616	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M10	50704	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M11	47079	P	
PASAJEROS	ES70	ES707	_T	SCHEDULED	2020-M12	42639	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M01	86416	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M02	86916	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M03	41097	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M04	2573	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M05	7224	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M06	34922	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M07	78790	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M08	91365	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M09	63670	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M10	69351	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M11	63611	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL	2020-M12	65783	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL_O	2020-M02	5	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL_O	2020-M03	6	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL_O	2020-M08	3	P	
PASAJEROS	ES70	ES708	_T	COMMERCIAL_O	2020-M09	3	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M01	8	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M02	373	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M03	5	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M06	1	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M07	3	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M08	3	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M10	1	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M11	1	P	
PASAJEROS	ES70	ES708	_T	NON_SCHEDULED	2020-M12	2	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M01	86408	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M02	86538	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M03	41086	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M04	2573	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M05	7224	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M06	34921	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M07	78787	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M08	91359	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M09	63667	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M10	69350	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M11	63610	P	
PASAJEROS	ES70	ES708	_T	SCHEDULED	2020-M12	65781	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M01	213794	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M02	214586	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M03	101526	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M04	6103	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M05	14837	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M06	77631	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M07	166383	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M08	193333	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M09	143249	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M10	151597	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M11	137196	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL	2020-M12	118006	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL_O	2020-M01	17	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL_O	2020-M02	202	P	
PASAJEROS	ES70	ES709	_T	COMMERCIAL_O	2020-M08	2	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M01	229	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M02	693	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M03	211	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M04	66	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M05	99	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M06	84	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M07	87	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M08	90	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M09	90	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M10	77	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M11	169	P	
PASAJEROS	ES70	ES709	_T	NON_SCHEDULED	2020-M12	47	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M01	213548	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M02	213691	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M03	101315	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M04	6037	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M05	14738	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M06	77547	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M07	166296	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M08	193241	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M09	143159	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M10	151520	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M11	137027	P	
PASAJEROS	ES70	ES709	_T	SCHEDULED	2020-M12	117959	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M01	13	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M02	21	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M03	24	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M04	25	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M05	24	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M06	30	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M07	25	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M08	39	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M09	35	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M10	25	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M11	26	P	
PASAJEROS	ES70	ES709_O	_T	COMMERCIAL	2020-M12	15	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M01	13	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M02	21	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M03	24	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M04	25	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M05	24	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M06	30	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M07	25	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M08	39	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M09	35	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M10	25	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M11	26	P	
PASAJEROS	ES70	ES709_O	_T	NON_SCHEDULED	2020-M12	15	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M01	67527	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M02	68509	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M03	33840	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M04	2343	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M05	5445	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M06	27042	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M07	60045	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M08	70035	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M09	53048	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M10	52123	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M11	48438	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL	2020-M12	48919	P	
PASAJEROS	ES70	ES_GCFV	_T	COMMERCIAL_O	2020-M08	2	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M01	5	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M02	290	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M03	85	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M05	1	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M06	2	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M08	39	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M09	1	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M11	73	P	
PASAJEROS	ES70	ES_GCFV	_T	NON_SCHEDULED	2020-M12	42	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M01	67522	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M02	68219	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M03	33755	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M04	2343	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M05	5444	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M06	27040	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M07	60045	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M08	69994	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M09	53047	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M10	52123	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M11	48365	P	
PASAJEROS	ES70	ES_GCFV	_T	SCHEDULED	2020-M12	48877	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M01	5050	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M02	4846	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M03	2504	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M06	1580	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M07	7486	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M08	10102	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M09	6947	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M10	5835	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M11	5160	P	
PASAJEROS	ES70	ES_GCGM	_T	COMMERCIAL	2020-M12	4890	P	
PASAJEROS	ES70	ES_GCGM	_T	NON_SCHEDULED	2020-M01	1	P	
PASAJEROS	ES70	ES_GCGM	_T	NON_SCHEDULED	2020-M09	1	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M01	5049	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M02	4846	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M03	2504	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M06	1580	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M07	7486	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M08	10102	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M09	6946	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M10	5835	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M11	5160	P	
PASAJEROS	ES70	ES_GCGM	_T	SCHEDULED	2020-M12	4890	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M01	21352	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M02	19174	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M03	9750	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M04	676	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M05	1768	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M06	8336	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M07	21190	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M08	25506	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M09	17933	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M10	18300	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M11	16158	P	
PASAJEROS	ES70	ES_GCHI	_T	COMMERCIAL	2020-M12	15119	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M05	53	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M06	5	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M07	4	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M08	5	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M09	4	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M10	4	P	
PASAJEROS	ES70	ES_GCHI	_T	NON_SCHEDULED	2020-M11	2	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M01	21352	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M02	19174	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M03	9750	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M04	676	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M05	1715	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M06	8331	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M07	21186	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M08	25501	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M09	17929	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M10	18296	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M11	16156	P	
PASAJEROS	ES70	ES_GCHI	_T	SCHEDULED	2020-M12	15119	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M01	69683	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M02	68545	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M03	32962	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M04	2182	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M05	5025	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M06	25605	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M07	58782	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M08	65729	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M09	48619	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M10	50706	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M11	47080	P	
PASAJEROS	ES70	ES_GCLA	_T	COMMERCIAL	2020-M12	42640	P	
PASAJEROS	ES70	ES_GCLA	_T	NON_SCHEDULED	2020-M01	2	P	
PASAJEROS	ES70	ES_GCLA	_T	NON_SCHEDULED	2020-M02	1	P	
PASAJEROS	ES70	ES_GCLA	_T	NON_SCHEDULED	2020-M03	1	P	
PASAJEROS	ES70	ES_GCLA	_T	NON_SCHEDULED	2020-M04	1	P	
